sim TrigNum Period Date Target Actual Status
0 1 2 20140425 0.030000 0.030000 PASS
0 1 3 20140525 0.030000 0.029999 FAIL
0 1 4 20140625 0.030000 0.030136 PASS
0 1 5 20140725 0.030000 0.030135 PASS
0 1 6 20140825 0.030000 0.030134 PASS
0 1 7 20140925 0.030000 0.030133 PASS
0 1 8 20141025 0.030000 0.030131 PASS
0 1 9 20141125 0.030000 0.030130 PASS
0 1 10 20141225 0.030000 0.030128 PASS
0 1 11 20150125 0.030000 0.030127 PASS
0 1 12 20150225 0.030000 0.030125 PASS
0 1 13 20150325 0.030000 0.030123 PASS
0 1 14 20150425 0.030000 0.030120 PASS
0 1 15 20150525 0.030000 0.030118 PASS
0 1 16 20150625 0.030000 0.030115 PASS
0 1 17 20150725 0.030000 0.030112 PASS
0 1 18 20150825 0.030000 0.030109 PASS
0 1 19 20150925 0.030000 0.030106 PASS
0 1 20 20151025 0.030000 0.030102 PASS
0 1 21 20151125 0.030000 0.030099 PASS
0 1 22 20151225 0.030000 0.030095 PASS
0 1 23 20160125 0.030000 0.030092 PASS
0 1 24 20160225 0.030000 0.030088 PASS
0 1 25 20160325 0.030000 0.030084 PASS
0 1 26 20160425 0.030000 0.030080 PASS
0 1 27 20160525 0.030000 0.030077 PASS
0 1 28 20160625 0.030000 0.030073 PASS
0 1 29 20160725 0.030000 0.030070 PASS
0 1 30 20160825 0.030000 0.030066 PASS
0 1 31 20160925 0.030000 0.030062 PASS
0 1 32 20161025 0.030000 0.030059 PASS
0 1 33 20161125 0.030000 0.030055 PASS
0 1 34 20161225 0.030000 0.030051 PASS
0 1 35 20170125 0.030000 0.030047 PASS
0 1 36 20170225 0.030000 0.030043 PASS
0 1 37 20170325 0.030000 0.030038 PASS
0 1 38 20170425 0.030000 0.030034 PASS
0 1 39 20170525 0.030000 0.030029 PASS
0 1 40 20170625 0.030000 0.030024 PASS
0 1 41 20170725 0.030000 0.030019 PASS
0 1 42 20170825 0.030000 0.030013 PASS
0 1 43 20170925 0.030000 0.030008 PASS
0 1 44 20171025 0.030000 0.030002 PASS
0 1 45 20171125 0.030000 0.029997 FAIL
0 1 46 20171225 0.030000 0.030464 PASS
0 1 47 20180125 0.030000 0.030458 PASS
0 1 48 20180225 0.030000 0.030453 PASS
0 1 49 20180325 0.030000 0.030447 PASS
0 1 50 20180425 0.030000 0.030441 PASS
0 1 51 20180525 0.030000 0.030435 PASS
0 1 52 20180625 0.030000 0.030429 PASS
0 1 53 20180725 0.030000 0.030423 PASS
0 1 54 20180825 0.030000 0.030416 PASS
0 1 55 20180925 0.030000 0.030410 PASS
0 1 56 20181025 0.030000 0.030403 PASS
0 1 57 20181125 0.030000 0.030396 PASS
0 1 58 20181225 0.030000 0.030389 PASS
0 1 59 20190125 0.030000 0.030382 PASS
0 1 60 20190225 0.030000 0.030376 PASS
0 1 61 20190325 0.030000 0.030370 PASS
0 1 62 20190425 0.030000 0.030363 PASS
0 1 63 20190525 0.030000 0.030357 PASS
0 1 64 20190625 0.030000 0.030351 PASS
0 1 65 20190725 0.030000 0.030345 PASS
0 1 66 20190825 0.030000 0.030339 PASS
0 1 67 20190925 0.030000 0.030333 PASS
0 1 68 20191025 0.030000 0.030327 PASS
0 1 69 20191125 0.030000 0.030321 PASS
0 1 70 20191225 0.030000 0.030315 PASS
0 1 71 20200125 0.030000 0.030308 PASS
0 1 72 20200225 0.030000 0.030302 PASS
0 1 73 20200325 0.030000 0.030295 PASS
0 1 74 20200425 0.030000 0.030289 PASS
0 1 75 20200525 0.030000 0.030282 PASS
0 1 76 20200625 0.030000 0.030276 PASS
0 1 77 20200725 0.030000 0.030270 PASS
0 1 78 20200825 0.030000 0.030264 PASS
0 1 79 20200925 0.030000 0.030259 PASS
0 1 80 20201025 0.030000 0.030253 PASS
0 1 81 20201125 0.030000 0.030248 PASS
0 1 82 20201225 0.030000 0.030243 PASS
0 1 83 20210125 0.030000 0.030238 PASS
0 1 84 20210225 0.030000 0.030233 PASS
0 1 85 20210325 0.030000 0.030227 PASS
0 1 86 20210425 0.030000 0.030222 PASS
0 1 87 20210525 0.030000 0.030217 PASS
0 1 88 20210625 0.030000 0.030212 PASS
0 1 89 20210725 0.030000 0.030206 PASS
0 1 90 20210825 0.030000 0.030200 PASS
0 1 91 20210925 0.030000 0.030194 PASS
0 1 92 20211025 0.030000 0.030188 PASS
0 1 93 20211125 0.030000 0.030182 PASS
0 1 94 20211225 0.030000 0.030176 PASS
0 1 95 20220125 0.030000 0.030170 PASS
0 1 96 20220225 0.030000 0.030164 PASS
0 1 97 20220325 0.030000 0.030158 PASS
0 1 98 20220425 0.030000 0.030152 PASS
0 1 99 20220525 0.030000 0.030146 PASS
0 1 100 20220625 0.030000 0.030140 PASS
0 1 101 20220725 0.030000 0.030134 PASS
0 1 102 20220825 0.030000 0.030128 PASS
0 1 103 20220925 0.030000 0.030123 PASS
0 1 104 20221025 0.030000 0.030117 PASS
0 1 105 20221125 0.030000 0.030112 PASS
0 1 106 20221225 0.030000 0.030107 PASS
0 1 107 20230125 0.030000 0.030102 PASS
0 1 108 20230225 0.030000 0.030096 PASS
0 1 109 20230325 0.030000 0.030092 PASS
0 1 110 20230425 0.030000 0.030087 PASS
0 1 111 20230525 0.030000 0.030082 PASS
0 1 112 20230625 0.030000 0.030077 PASS
0 1 113 20230725 0.030000 0.030072 PASS
0 1 114 20230825 0.030000 0.030067 PASS
0 1 115 20230925 0.030000 0.030062 PASS
0 1 116 20231025 0.030000 0.030058 PASS
0 1 117 20231125 0.030000 0.030053 PASS
0 1 118 20231225 0.030000 0.030048 PASS
0 1 119 20240125 0.030000 0.030044 PASS
1 1 2 20140425 0.030000 0.030000 PASS
1 1 3 20140525 0.030000 0.029999 FAIL
1 1 4 20140625 0.030000 0.030135 PASS
1 1 5 20140725 0.030000 0.030134 PASS
1 1 6 20140825 0.030000 0.030133 PASS
1 1 7 20140925 0.030000 0.030132 PASS
1 1 8 20141025 0.030000 0.030130 PASS
1 1 9 20141125 0.030000 0.030129 PASS
1 1 10 20141225 0.030000 0.030128 PASS
1 1 11 20150125 0.030000 0.030126 PASS
1 1 12 20150225 0.030000 0.030124 PASS
1 1 13 20150325 0.030000 0.030122 PASS
1 1 14 20150425 0.030000 0.030120 PASS
1 1 15 20150525 0.030000 0.030118 PASS
1 1 16 20150625 0.030000 0.030116 PASS
1 1 17 20150725 0.030000 0.030113 PASS
1 1 18 20150825 0.030000 0.030110 PASS
1 1 19 20150925 0.030000 0.030107 PASS
1 1 20 20151025 0.030000 0.030104 PASS
1 1 21 20151125 0.030000 0.030101 PASS
1 1 22 20151225 0.030000 0.030097 PASS
1 1 23 20160125 0.030000 0.030094 PASS
1 1 24 20160225 0.030000 0.030090 PASS
1 1 25 20160325 0.030000 0.030086 PASS
1 1 26 20160425 0.030000 0.030082 PASS
1 1 27 20160525 0.030000 0.030078 PASS
1 1 28 20160625 0.030000 0.030074 PASS
1 1 29 20160725 0.030000 0.030070 PASS
1 1 30 20160825 0.030000 0.030066 PASS
1 1 31 20160925 0.030000 0.030061 PASS
1 1 32 20161025 0.030000 0.030057 PASS
1 1 33 20161125 0.030000 0.030052 PASS
1 1 34 20161225 0.030000 0.030047 PASS
1 1 35 20170125 0.030000 0.030042 PASS
1 1 36 20170225 0.030000 0.030037 PASS
1 1 37 20170325 0.030000 0.030032 PASS
1 1 38 20170425 0.030000 0.030026 PASS
1 1 39 20170525 0.030000 0.030020 PASS
1 1 40 20170625 0.030000 0.030015 PASS
1 1 41 20170725 0.030000 0.030008 PASS
1 1 42 20170825 0.030000 0.030002 PASS
1 1 43 20170925 0.030000 0.029995 FAIL
1 1 44 20171025 0.030000 0.030145 PASS
1 1 45 20171125 0.030000 0.030137 PASS
1 1 46 20171225 0.030000 0.030129 PASS
1 1 47 20180125 0.030000 0.030121 PASS
1 1 48 20180225 0.030000 0.030113 PASS
1 1 49 20180325 0.030000 0.030104 PASS
1 1 50 20180425 0.030000 0.030096 PASS
1 1 51 20180525 0.030000 0.030086 PASS
1 1 52 20180625 0.030000 0.030077 PASS
1 1 53 20180725 0.030000 0.030067 PASS
1 1 54 20180825 0.030000 0.030058 PASS
1 1 55 20180925 0.030000 0.030048 PASS
1 1 56 20181025 0.030000 0.030038 PASS
1 1 57 20181125 0.030000 0.030029 PASS
1 1 58 20181225 0.030000 0.030019 PASS
1 1 59 20190125 0.030000 0.030010 PASS
1 1 60 20190225 0.030000 0.030001 PASS
1 1 61 20190325 0.030000 0.029991 FAIL
1 1 62 20190425 0.030000 0.030076 PASS
1 1 63 20190525 0.030000 0.030067 PASS
1 1 64 20190625 0.030000 0.030058 PASS
1 1 65 20190725 0.030000 0.030049 PASS
1 1 66 20190825 0.030000 0.030040 PASS
1 1 67 20190925 0.030000 0.030031 PASS
1 1 68 20191025 0.030000 0.030022 PASS
1 1 69 20191125 0.030000 0.030013 PASS
1 1 70 20191225 0.030000 0.030004 PASS
1 1 71 20200125 0.030000 0.029995 FAIL
1 1 72 20200225 0.030000 0.030089 PASS
1 1 73 20200325 0.030000 0.030080 PASS
1 1 74 20200425 0.030000 0.030071 PASS
1 1 75 20200525 0.030000 0.030062 PASS
1 1 76 20200625 0.030000 0.030053 PASS
1 1 77 20200725 0.030000 0.030043 PASS
1 1 78 20200825 0.030000 0.030034 PASS
1 1 79 20200925 0.030000 0.030024 PASS
1 1 80 20201025 0.030000 0.030014 PASS
1 1 81 20201125 0.030000 0.030004 PASS
1 1 82 20201225 0.030000 0.029994 FAIL
1 1 83 20210125 0.030000 0.030095 PASS
1 1 84 20210225 0.030000 0.030084 PASS
1 1 85 20210325 0.030000 0.030073 PASS
1 1 86 20210425 0.030000 0.030062 PASS
1 1 87 20210525 0.030000 0.030052 PASS
1 1 88 20210625 0.030000 0.030041 PASS
1 1 89 20210725 0.030000 0.030031 PASS
1 1 90 20210825 0.030000 0.030018 PASS
1 1 91 20210925 0.030000 0.030004 PASS
1 1 92 20211025 0.030000 0.029988 FAIL
1 1 93 20211125 0.030000 0.030108 PASS
1 1 94 20211225 0.030000 0.030092 PASS
1 1 95 20220125 0.030000 0.030076 PASS
1 1 96 20220225 0.030000 0.030061 PASS
1 1 97 20220325 0.030000 0.030044 PASS
1 1 98 20220425 0.030000 0.030026 PASS
1 1 99 20220525 0.030000 0.030006 PASS
1 1 100 20220625 0.030000 0.029986 FAIL
1 1 101 20220725 0.030000 0.030130 PASS
1 1 102 20220825 0.030000 0.030112 PASS
1 1 103 20220925 0.030000 0.030094 PASS
1 1 104 20221025 0.030000 0.030077 PASS
1 1 105 20221125 0.030000 0.030061 PASS
1 1 106 20221225 0.030000 0.030044 PASS
1 1 107 20230125 0.030000 0.030024 PASS
1 1 108 20230225 0.030000 0.030002 PASS
1 1 109 20230325 0.030000 0.029982 FAIL
1 1 110 20230425 0.030000 0.030067 PASS
1 1 111 20230525 0.030000 0.030050 PASS
1 1 112 20230625 0.030000 0.030034 PASS
1 1 113 20230725 0.030000 0.030019 PASS
1 1 114 20230825 0.030000 0.030004 PASS
1 1 115 20230925 0.030000 0.029990 FAIL
1 1 116 20231025 0.030000 0.030160 PASS
1 1 117 20231125 0.030000 0.030146 PASS
1 1 118 20231225 0.030000 0.030134 PASS
1 1 119 20240125 0.030000 0.030124 PASS
2 1 2 20140425 0.030000 0.030000 PASS
2 1 3 20140525 0.030000 0.029999 FAIL
2 1 4 20140625 0.030000 0.030136 PASS
2 1 5 20140725 0.030000 0.030135 PASS
2 1 6 20140825 0.030000 0.030134 PASS
2 1 7 20140925 0.030000 0.030133 PASS
2 1 8 20141025 0.030000 0.030132 PASS
2 1 9 20141125 0.030000 0.030131 PASS
2 1 10 20141225 0.030000 0.030129 PASS
2 1 11 20150125 0.030000 0.030127 PASS
2 1 12 20150225 0.030000 0.030126 PASS
2 1 13 20150325 0.030000 0.030124 PASS
2 1 14 20150425 0.030000 0.030121 PASS
2 1 15 20150525 0.030000 0.030119 PASS
2 1 16 20150625 0.030000 0.030116 PASS
2 1 17 20150725 0.030000 0.030113 PASS
2 1 18 20150825 0.030000 0.030110 PASS
2 1 19 20150925 0.030000 0.030107 PASS
2 1 20 20151025 0.030000 0.030103 PASS
2 1 21 20151125 0.030000 0.030098 PASS
2 1 22 20151225 0.030000 0.030094 PASS
2 1 23 20160125 0.030000 0.030089 PASS
2 1 24 20160225 0.030000 0.030084 PASS
2 1 25 20160325 0.030000 0.030078 PASS
2 1 26 20160425 0.030000 0.030072 PASS
2 1 27 20160525 0.030000 0.030065 PASS
2 1 28 20160625 0.030000 0.030057 PASS
2 1 29 20160725 0.030000 0.030047 PASS
2 1 30 20160825 0.030000 0.030035 PASS
2 1 31 20160925 0.030000 0.030022 PASS
2 1 32 20161025 0.030000 0.030006 PASS
2 1 33 20161125 0.030000 0.029988 FAIL
2 1 34 20161225 0.030000 0.030092 PASS
2 1 35 20170125 0.030000 0.030073 PASS
2 1 36 20170225 0.030000 0.030054 PASS
2 1 37 20170325 0.030000 0.030035 PASS
2 1 38 20170425 0.030000 0.030017 PASS
2 1 39 20170525 0.030000 0.030000 PASS
2 1 40 20170625 0.030000 0.029984 FAIL
2 1 41 20170725 0.030000 0.030131 PASS
2 1 42 20170825 0.030000 0.030118 PASS
2 1 43 20170925 0.030000 0.030107 PASS
2 1 44 20171025 0.030000 0.030098 PASS
2 1 45 20171125 0.030000 0.030091 PASS
2 1 46 20171225 0.030000 0.030084 PASS
2 1 47 20180125 0.030000 0.030078 PASS
2 1 48 20180225 0.030000 0.030072 PASS
2 1 49 20180325 0.030000 0.030066 PASS
2 1 50 20180425 0.030000 0.030059 PASS
2 1 51 20180525 0.030000 0.030053 PASS
2 1 52 20180625 0.030000 0.030046 PASS
2 1 53 20180725 0.030000 0.030040 PASS
2 1 54 20180825 0.030000 0.030033 PASS
2 1 55 20180925 0.030000 0.030027 PASS
2 1 56 20181025 0.030000 0.030020 PASS
2 1 57 20181125 0.030000 0.030013 PASS
2 1 58 20181225 0.030000 0.030006 PASS
2 1 59 20190125 0.030000 0.029999 FAIL
2 1 60 20190225 0.030000 0.030091 PASS
2 1 61 20190325 0.030000 0.030085 PASS
2 1 62 20190425 0.030000 0.030078 PASS
2 1 63 20190525 0.030000 0.030072 PASS
2 1 64 20190625 0.030000 0.030066 PASS
2 1 65 20190725 0.030000 0.030060 PASS
2 1 66 20190825 0.030000 0.030054 PASS
2 1 67 20190925 0.030000 0.030048 PASS
2 1 68 20191025 0.030000 0.030042 PASS
2 1 69 20191125 0.030000 0.030036 PASS
2 1 70 20191225 0.030000 0.030031 PASS
2 1 71 20200125 0.030000 0.030025 PASS
2 1 72 20200225 0.030000 0.030020 PASS
2 1 73 20200325 0.030000 0.030015 PASS
2 1 74 20200425 0.030000 0.030010 PASS
2 1 75 20200525 0.030000 0.030005 PASS
2 1 76 20200625 0.030000 0.029999 FAIL
2 1 77 20200725 0.030000 0.030145 PASS
2 1 78 20200825 0.030000 0.030139 PASS
2 1 79 20200925 0.030000 0.030134 PASS
2 1 80 20201025 0.030000 0.030129 PASS
2 1 81 20201125 0.030000 0.030124 PASS
2 1 82 20201225 0.030000 0.030119 PASS
2 1 83 20210125 0.030000 0.030114 PASS
2 1 84 20210225 0.030000 0.030109 PASS
2 1 85 20210325 0.030000 0.030103 PASS
2 1 86 20210425 0.030000 0.030098 PASS
2 1 87 20210525 0.030000 0.030094 PASS
2 1 88 20210625 0.030000 0.030089 PASS
2 1 89 20210725 0.030000 0.030084 PASS
2 1 90 20210825 0.030000 0.030080 PASS
2 1 91 20210925 0.030000 0.030076 PASS
2 1 92 20211025 0.030000 0.030072 PASS
2 1 93 20211125 0.030000 0.030068 PASS
2 1 94 20211225 0.030000 0.030063 PASS
2 1 95 20220125 0.030000 0.030060 PASS
2 1 96 20220225 0.030000 0.030056 PASS
2 1 97 20220325 0.030000 0.030052 PASS
2 1 98 20220425 0.030000 0.030048 PASS
2 1 99 20220525 0.030000 0.030045 PASS
2 1 100 20220625 0.030000 0.030041 PASS
2 1 101 20220725 0.030000 0.030037 PASS
2 1 102 20220825 0.030000 0.030033 PASS
2 1 103 20220925 0.030000 0.030029 PASS
2 1 104 20221025 0.030000 0.030025 PASS
2 1 105 20221125 0.030000 0.030022 PASS
2 1 106 20221225 0.030000 0.030018 PASS
2 1 107 20230125 0.030000 0.030014 PASS
2 1 108 20230225 0.030000 0.030010 PASS
2 1 109 20230325 0.030000 0.030006 PASS
2 1 110 20230425 0.030000 0.030002 PASS
2 1 111 20230525 0.030000 0.029998 FAIL
2 1 112 20230625 0.030000 0.030134 PASS
2 1 113 20230725 0.030000 0.030131 PASS
2 1 114 20230825 0.030000 0.030127 PASS
2 1 115 20230925 0.030000 0.030123 PASS
2 1 116 20231025 0.030000 0.030119 PASS
2 1 117 20231125 0.030000 0.030115 PASS
2 1 118 20231225 0.030000 0.030112 PASS
2 1 119 20240125 0.030000 0.030108 PASS
3 1 2 20140425 0.030000 0.030000 PASS
3 1 3 20140525 0.030000 0.029999 FAIL
3 1 4 20140625 0.030000 0.030136 PASS
3 1 5 20140725 0.030000 0.030135 PASS
3 1 6 20140825 0.030000 0.030134 PASS
3 1 7 20140925 0.030000 0.030132 PASS
3 1 8 20141025 0.030000 0.030131 PASS
3 1 9 20141125 0.030000 0.030130 PASS
3 1 10 20141225 0.030000 0.030128 PASS
3 1 11 20150125 0.030000 0.030127 PASS
3 1 12 20150225 0.030000 0.030125 PASS
3 1 13 20150325 0.030000 0.030123 PASS
3 1 14 20150425 0.030000 0.030121 PASS
3 1 15 20150525 0.030000 0.030119 PASS
3 1 16 20150625 0.030000 0.030117 PASS
3 1 17 20150725 0.030000 0.030114 PASS
3 1 18 20150825 0.030000 0.030112 PASS
3 1 19 20150925 0.030000 0.030109 PASS
3 1 20 20151025 0.030000 0.030107 PASS
3 1 21 20151125 0.030000 0.030104 PASS
3 1 22 20151225 0.030000 0.030101 PASS
3 1 23 20160125 0.030000 0.030099 PASS
3 1 24 20160225 0.030000 0.030096 PASS
3 1 25 20160325 0.030000 0.030093 PASS
3 1 26 20160425 0.030000 0.030090 PASS
3 1 27 20160525 0.030000 0.030087 PASS
3 1 28 20160625 0.030000 0.030084 PASS
3 1 29 20160725 0.030000 0.030081 PASS
3 1 30 20160825 0.030000 0.030078 PASS
3 1 31 20160925 0.030000 0.030074 PASS
3 1 32 20161025 0.030000 0.030071 PASS
3 1 33 20161125 0.030000 0.030068 PASS
3 1 34 20161225 0.030000 0.030064 PASS
3 1 35 20170125 0.030000 0.030061 PASS
3 1 36 20170225 0.030000 0.030057 PASS
3 1 37 20170325 0.030000 0.030053 PASS
3 1 38 20170425 0.030000 0.030049 PASS
3 1 39 20170525 0.030000 0.030044 PASS
3 1 40 20170625 0.030000 0.030039 PASS
3 1 41 20170725 0.030000 0.030033 PASS
3 1 42 20170825 0.030000 0.030028 PASS
3 1 43 20170925 0.030000 0.030021 PASS
3 1 44 20171025 0.030000 0.030015 PASS
3 1 45 20171125 0.030000 0.030008 PASS
3 1 46 20171225 0.030000 0.030001 PASS
3 1 47 20180125 0.030000 0.029994 FAIL
3 1 48 20180225 0.030000 0.030792 PASS
3 1 49 20180325 0.030000 0.030784 PASS
3 1 50 20180425 0.030000 0.030776 PASS
3 1 51 20180525 0.030000 0.030767 PASS
3 1 52 20180625 0.030000 0.030758 PASS
3 1 53 20180725 0.030000 0.030749 PASS
3 1 54 20180825 0.030000 0.030740 PASS
3 1 55 20180925 0.030000 0.030730 PASS
3 1 56 20181025 0.030000 0.030721 PASS
3 1 57 20181125 0.030000 0.030711 PASS
3 1 58 20181225 0.030000 0.030701 PASS
3 1 59 20190125 0.030000 0.030691 PASS
3 1 60 20190225 0.030000 0.030682 PASS
3 1 61 20190325 0.030000 0.030672 PASS
3 1 62 20190425 0.030000 0.030663 PASS
3 1 63 20190525 0.030000 0.030654 PASS
3 1 64 20190625 0.030000 0.030644 PASS
3 1 65 20190725 0.030000 0.030635 PASS
3 1 66 20190825 0.030000 0.030626 PASS
3 1 67 20190925 0.030000 0.030616 PASS
3 1 68 20191025 0.030000 0.030607 PASS
3 1 69 20191125 0.030000 0.030598 PASS
3 1 70 20191225 0.030000 0.030588 PASS
3 1 71 20200125 0.030000 0.030579 PASS
3 1 72 20200225 0.030000 0.030570 PASS
3 1 73 20200325 0.030000 0.030561 PASS
3 1 74 20200425 0.030000 0.030552 PASS
3 1 75 20200525 0.030000 0.030543 PASS
3 1 76 20200625 0.030000 0.030533 PASS
3 1 77 20200725 0.030000 0.030524 PASS
3 1 78 20200825 0.030000 0.030515 PASS
3 1 79 20200925 0.030000 0.030506 PASS
3 1 80 20201025 0.030000 0.030497 PASS
3 1 81 20201125 0.030000 0.030488 PASS
3 1 82 20201225 0.030000 0.030478 PASS
3 1 83 20210125 0.030000 0.030469 PASS
3 1 84 20210225 0.030000 0.030460 PASS
3 1 85 20210325 0.030000 0.030451 PASS
3 1 86 20210425 0.030000 0.030441 PASS
3 1 87 20210525 0.030000 0.030431 PASS
3 1 88 20210625 0.030000 0.030421 PASS
3 1 89 20210725 0.030000 0.030410 PASS
3 1 90 20210825 0.030000 0.030399 PASS
3 1 91 20210925 0.030000 0.030388 PASS
3 1 92 20211025 0.030000 0.030377 PASS
3 1 93 20211125 0.030000 0.030366 PASS
3 1 94 20211225 0.030000 0.030356 PASS
3 1 95 20220125 0.030000 0.030345 PASS
3 1 96 20220225 0.030000 0.030334 PASS
3 1 97 20220325 0.030000 0.030324 PASS
3 1 98 20220425 0.030000 0.030313 PASS
3 1 99 20220525 0.030000 0.030302 PASS
3 1 100 20220625 0.030000 0.030292 PASS
3 1 101 20220725 0.030000 0.030281 PASS
4 1 2 20140425 0.030000 0.030000 PASS
4 1 3 20140525 0.030000 0.029999 FAIL
4 1 4 20140625 0.030000 0.030136 PASS
4 1 5 20140725 0.030000 0.030135 PASS
4 1 6 20140825 0.030000 0.030134 PASS
4 1 7 20140925 0.030000 0.030133 PASS
4 1 8 20141025 0.030000 0.030131 PASS
4 1 9 20141125 0.030000 0.030130 PASS
4 1 10 20141225 0.030000 0.030129 PASS
4 1 11 20150125 0.030000 0.030127 PASS
4 1 12 20150225 0.030000 0.030125 PASS
4 1 13 20150325 0.030000 0.030124 PASS
4 1 14 20150425 0.030000 0.030122 PASS
4 1 15 20150525 0.030000 0.030120 PASS
4 1 16 20150625 0.030000 0.030118 PASS
4 1 17 20150725 0.030000 0.030116 PASS
4 1 18 20150825 0.030000 0.030114 PASS
4 1 19 20150925 0.030000 0.030111 PASS
4 1 20 20151025 0.030000 0.030109 PASS
4 1 21 20151125 0.030000 0.030107 PASS
4 1 22 20151225 0.030000 0.030104 PASS
4 1 23 20160125 0.030000 0.030102 PASS
4 1 24 20160225 0.030000 0.030100 PASS
4 1 25 20160325 0.030000 0.030097 PASS
4 1 26 20160425 0.030000 0.030094 PASS
4 1 27 20160525 0.030000 0.030092 PASS
4 1 28 20160625 0.030000 0.030089 PASS
4 1 29 20160725 0.030000 0.030086 PASS
4 1 30 20160825 0.030000 0.030083 PASS
4 1 31 20160925 0.030000 0.030080 PASS
4 1 32 20161025 0.030000 0.030077 PASS
4 1 33 20161125 0.030000 0.030074 PASS
4 1 34 20161225 0.030000 0.030071 PASS
4 1 35 20170125 0.030000 0.030068 PASS
4 1 36 20170225 0.030000 0.030065 PASS
4 1 37 20170325 0.030000 0.030061 PASS
4 1 38 20170425 0.030000 0.030057 PASS
4 1 39 20170525 0.030000 0.030054 PASS
4 1 40 20170625 0.030000 0.030050 PASS
4 1 41 20170725 0.030000 0.030045 PASS
4 1 42 20170825 0.030000 0.030040 PASS
4 1 43 20170925 0.030000 0.030035 PASS
4 1 44 20171025 0.030000 0.030030 PASS
4 1 45 20171125 0.030000 0.030025 PASS
4 1 46 20171225 0.030000 0.030019 PASS
4 1 47 20180125 0.030000 0.030014 PASS
4 1 48 20180225 0.030000 0.030008 PASS
4 1 49 20180325 0.030000 0.030002 PASS
4 1 50 20180425 0.030000 0.029996 FAIL
4 1 51 20180525 0.030000 0.030155 PASS
4 1 52 20180625 0.030000 0.030148 PASS
4 1 53 20180725 0.030000 0.030142 PASS
4 1 54 20180825 0.030000 0.030135 PASS
4 1 55 20180925 0.030000 0.030128 PASS
4 1 56 20181025 0.030000 0.030122 PASS
4 1 57 20181125 0.030000 0.030115 PASS
4 1 58 20181225 0.030000 0.030108 PASS
4 1 59 20190125 0.030000 0.030100 PASS
4 1 60 20190225 0.030000 0.030093 PASS
4 1 61 20190325 0.030000 0.030086 PASS
4 1 62 20190425 0.030000 0.030079 PASS
4 1 63 20190525 0.030000 0.030072 PASS
4 1 64 20190625 0.030000 0.030065 PASS
4 1 65 20190725 0.030000 0.030058 PASS
4 1 66 20190825 0.030000 0.030052 PASS
4 1 67 20190925 0.030000 0.030045 PASS
4 1 68 20191025 0.030000 0.030039 PASS
4 1 69 20191125 0.030000 0.030033 PASS
4 1 70 20191225 0.030000 0.030027 PASS
4 1 71 20200125 0.030000 0.030022 PASS
4 1 72 20200225 0.030000 0.030016 PASS
4 1 73 20200325 0.030000 0.030010 PASS
4 1 74 20200425 0.030000 0.030004 PASS
4 1 75 20200525 0.030000 0.029999 FAIL
4 1 76 20200625 0.030000 0.030150 PASS
4 1 77 20200725 0.030000 0.030144 PASS
4 1 78 20200825 0.030000 0.030139 PASS
4 1 79 20200925 0.030000 0.030134 PASS
4 1 80 20201025 0.030000 0.030129 PASS
4 1 81 20201125 0.030000 0.030125 PASS
4 1 82 20201225 0.030000 0.030120 PASS
4 1 83 20210125 0.030000 0.030115 PASS
4 1 84 20210225 0.030000 0.030111 PASS
4 1 85 20210325 0.030000 0.030107 PASS
4 1 86 20210425 0.030000 0.030103 PASS
4 1 87 20210525 0.030000 0.030099 PASS
4 1 88 20210625 0.030000 0.030094 PASS
4 1 89 20210725 0.030000 0.030090 PASS
4 1 90 20210825 0.030000 0.030086 PASS
4 1 91 20210925 0.030000 0.030081 PASS
4 1 92 20211025 0.030000 0.030077 PASS
4 1 93 20211125 0.030000 0.030073 PASS
4 1 94 20211225 0.030000 0.030069 PASS
4 1 95 20220125 0.030000 0.030065 PASS
4 1 96 20220225 0.030000 0.030061 PASS
4 1 97 20220325 0.030000 0.030057 PASS
4 1 98 20220425 0.030000 0.030053 PASS
4 1 99 20220525 0.030000 0.030049 PASS
4 1 100 20220625 0.030000 0.030045 PASS
4 1 101 20220725 0.030000 0.030042 PASS
4 1 102 20220825 0.030000 0.030038 PASS
4 1 103 20220925 0.030000 0.030034 PASS
4 1 104 20221025 0.030000 0.030030 PASS
4 1 105 20221125 0.030000 0.030026 PASS
4 1 106 20221225 0.030000 0.030022 PASS
4 1 107 20230125 0.030000 0.030018 PASS
4 1 108 20230225 0.030000 0.030014 PASS
4 1 109 20230325 0.030000 0.030011 PASS
4 1 110 20230425 0.030000 0.030007 PASS
4 1 111 20230525 0.030000 0.030003 PASS
4 1 112 20230625 0.030000 0.029999 FAIL
4 1 113 20230725 0.030000 0.030224 PASS
4 1 114 20230825 0.030000 0.030220 PASS
4 1 115 20230925 0.030000 0.030216 PASS
4 1 116 20231025 0.030000 0.030212 PASS
4 1 117 20231125 0.030000 0.030208 PASS
4 1 118 20231225 0.030000 0.030204 PASS
4 1 119 20240125 0.030000 0.030200 PASS
5 1 2 20140425 0.030000 0.030000 PASS
5 1 3 20140525 0.030000 0.029999 FAIL
5 1 4 20140625 0.030000 0.030137 PASS
5 1 5 20140725 0.030000 0.030136 PASS
5 1 6 20140825 0.030000 0.030135 PASS
5 1 7 20140925 0.030000 0.030134 PASS
5 1 8 20141025 0.030000 0.030132 PASS
5 1 9 20141125 0.030000 0.030131 PASS
5 1 10 20141225 0.030000 0.030130 PASS
