Path 499	Prepay Curve	0	0.413567	0.439834	0.484839	0.520379	0.542872	0.501661	0.423173	0.419536	0.342323	0.364537	0.259933	0.306081	0.394748	0.383111	0.401545	0.469375	0.505753	0.523456	0.573886	0.556062	0.465811	0.41732	0.273265	0.37301	0.541096	0.550156	0.727909	0.911615	1.123303	1.344761	1.086223	1.075762	1.050548	1.064823	1.15621	1.048812	0.982148	0.723533	0.704106	0.74498	0.618754	0.51607	0.364692	0.381706	0.353633	0.330844	0.32059	0.327148	0.353728	0.320223	0.367187	0.354411	0.310803	0.271863	0.175938	0.176157	0.151086	0.136205	0.108117	0.129835	0.166407	0.176961	0.205678	0.193345	0.20776	0.202659	0.163073	0.175747	0.166413	0.1842	0.151368	0.163698	0.215089	0.238619	0.277383	0.342215	0.360674	0.361099	0.342983	0.375802	0.341103	0.317633	0.215797	0.24998	0.345071	0.342615	0.359396	0.442659	0.516543	0.654182	0.56427	0.48784	0.40601	0.342321	0.218508	0.285683	0.404975	0.376023	0.447634	0.510296	0.463409	0.525377	0.411172	0.377455	0.358868	0.324048	0.232708	0.30287	0.434411	0.3828	0.50118	0.545042	0.488472	0.549376	0.410594	0.413208	0.376894	0.328203	0.262999	0.338818	0.45188	0.486507	0.575505	0.56366	0.607128	0.588071	0.458618	0.486749	0.407939	0.391503	0.295347	0.366671	0.488807	0.534024	0.606691	0.65283	0.672286	0.626177	0.536453	0.549012	0.439787	0.458257	0.316083	0.407808	0.549628	0.547039	0.579667	0.67062	0.644284	0.601419	0.518573	0.502117	0.438736	0.435249	0.28262	0.385031	0.552557	0.533534	0.571638	0.672202	0.625354	0.635256	0.513407	0.468265	0.443423	0.420007	0.277676	0.386803	0.552768	0.498707	0.656881	0.704051	0.621136	0.696972	0.512869	0.50864	0.464152	0.398717	0.319673	0.40772	0.57304	0.555489	0.668321	0.672287	0.649403	0.687349	0.482845	0.529124	0.458323	0.394603	0.312996	0.391263	0.517631	0.55298	0.654935	0.644081	0.689088	0.670568	0.517458	0.54013	0.446543	0.423716	0.321274	0.401152	0.530951	0.567509	0.643075	0.69591	0.715847	0.675327	0.57657	0.58074	0.458049	0.476	0.334672	0.426466	0.643212	0.638296	0.708549	0.861739	0.81193	0.843085	0.698971	0.643681	0.617532	0.596964	0.395845	0.538503	0.775518	0.729893	0.868513	0.978702	0.880207	0.987536	0.770979	0.70811	0.670947	0.60991	0.449344	0.584079	0.837938	0.745317	0.964025	1.029909	0.907389	0.989792	0.717406	0.706556	0.63268	0.539248	0.423863	0.528839	0.738859	0.724205	0.906118	0.958252	0.967751	1.059553	0.759014	0.833104	0.728447	0.635577	0.509326	0.637416	0.813223	0.85983	0.959832	1.011879	1.00792	0.926476	0.776873	0.766585	0.598123	0.613653	0.416054	0.531486	0.713806	0.711546	0.758517	0.893996	0.874811	0.81532	0.688819	0.656608	0.56704	0.562579	0.371386	0.512791	0.742606	0.72931	0.790939	0.937527	0.878254	0.897144	0.728491	0.667342	0.633459	0.601698	0.397949	0.548889	0.796331	0.747481	0.891894	1.010618	0.904975	1.013049	0.789651	0.724805	0.689455	0.626447	0.455764	0.610051	0.838681	0.823924	1.031161	1.071644	1.055206	1.131105	0.803784	0.890056	0.778987	0.678511	0.544788	0.689903	0.924956	1.002108	1.204791	1.203588	1.309408	1.297296	1.020646	1.087489	0.917892	0.881316	0.669428	0.836374	1.104587	1.177723	1.331235	1.43167	1.458063	1.353353	1.140431	1.125461	0.870446	0		206.191489
	Loss Curve	0	0.001271	0.001331	0.001428	0.001533	0.001648	0.001962	0.00233	0.002736	0.00317	0.003603	0.004061	0.004443	0.004832	0.005256	0.005785	0.006367	0.007013	0.009406	0.014083	0.018505	0.02397	0.029529	0.035608	0.042273	0.050093	0.058202	0.068012	0.079531	0.096939	0.116743	0.141359	0.168268	0.204225	0.24807	0.296531	0.331024	0.368033	0.382722	0.395286	0.406505	0.426692	0.43497	0.442848	0.406973	0.373998	0.342773	0.307247	0.287569	0.268802	0.238948	0.213747	0.190754	0.168729	0.15345	0.138853	0.143893	0.146999	0.146889	0.149151	0.144233	0.13946	0.15244	0.160459	0.168756	0.177978	0.192687	0.208462	0.206179	0.194917	0.184177	0.171791	0.157925	0.145004	0.138627	0.133354	0.128194	0.11071	0.086877	0.064894	0.049	0.039818	0.032304	0.026502	0.023467	0.022522	0.022572	0.022705	0.022824	0.022945	0.023898	0.024941	0.026043	0.026041	0.026047	0.026063	0.025906	0.025727	0.025584	0.025443	0.025304	0.025194	0.024956	0.024767	0.024562	0.024259	0.023969	0.023702	0.023562	0.023409	0.023303	0.023322	0.023358	0.023418	0.023399	0.023428	0.023425	0.023318	0.023217	0.023124	0.023049	0.022966	0.022902	0.022884	0.02289	0.022882	0.022857	0.022859	0.022825	0.022709	0.022581	0.022475	0.02238	0.022273	0.022184	0.022148	0.022118	0.022093	0.022041	0.021999	0.021935	0.021796	0.02163	0.021502	0.021346	0.021181	0.021048	0.020936	0.020812	0.020713	0.020604	0.020504	0.020392	0.020208	0.020015	0.019856	0.019683	0.019497	0.01935	0.019239	0.019115	0.019021	0.018904	0.018814	0.01871	0.018549	0.01839	0.018257	0.018118	0.01797	0.017863	0.017754	0.017665	0.0176	0.017493	0.017434	0.017345	0.017211	0.017084	0.016961	0.01684	0.016706	0.016605	0.016512	0.016438	0.01637	0.016279	0.01623	0.016139	0.016018	0.015896	0.015779	0.015658	0.01553	0.015417	0.015324	0.015247	0.015163	0.015084	0.015026	0.014943	0.01484	0.014727	0.014628	0.014529	0.014423	0.014331	0.014263	0.014198	0.014138	0.01408	0.014032	0.013969	0.013887	0.013785	0.013706	0.013622	0.013519	0.013447	0.013394	0.013329	0.013292	0.013235	0.013203	0.013159	0.013068	0.012975	0.012907	0.012818	0.012715	0.012648	0.012588	0.012531	0.012501	0.012436	0.012412	0.01237	0.012278	0.012187	0.012109	0.012023	0.011922	0.011864	0.011801	0.011755	0.011733	0.011674	0.011659	0.011613	0.011527	0.011444	0.011366	0.011286	0.011193	0.011127	0.011066	0.011019	0.010976	0.010912	0.010893	0.010833	0.010748	0.010663	0.010583	0.010498	0.010409	0.010334	0.010278	0.010228	0.010184	0.01014	0.010103	0.010053	0.009982	0.009892	0.009825	0.00975	0.009667	0.009604	0.009561	0.009509	0.009472	0.009432	0.009399	0.009358	0.009287	0.009209	0.009149	0.009079	0.009001	0.008945	0.008906	0.008859	0.00883	0.008787	0.008761	0.008726	0.008654	0.008581	0.008523	0.008454	0.008377	0.008326	0.00828	0.008237	0.008212	0.008162	0.008139	0.008103	0.008031	0.00796	0.007898	0.007829	0.007754	0.007699	0.007648	0.007611	0.007577	0.00753	0.007513	0.007465	0.007397	0.007328	0.007262	0.007195	0.007121	0.00706	0.007011	0.006978	0.006937	0.006897	0.006876	0.006832	0.006771	0.006703	0.006647	0.006584	0.006515	0.00646	0.006422	0.006388	0.00636	0.006338	0.006337	0.00642	0.007343	0.009047		15.749235
																																																																																																																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																																																																																																																														
Path 498	Prepay Curve	0	0.413567	0.439834	0.484965	0.515534	0.538391	0.495221	0.42078	0.414693	0.323981	0.33285	0.238286	0.309519	0.40925	0.383221	0.388318	0.440225	0.413996	0.382934	0.322715	0.301959	0.255214	0.248382	0.160543	0.21409	0.28737	0.253516	0.291642	0.314793	0.261833	0.274832	0.202651	0.184588	0.172495	0.154394	0.111743	0.146322	0.21065	0.188907	0.245926	0.266477	0.239368	0.266213	0.196265	0.195039	0.173006	0.146242	0.112474	0.137273	0.187047	0.177541	0.215159	0.216517	0.202108	0.201058	0.133183	0.145973	0.127683	0.109998	0.086899	0.107919	0.142448	0.148734	0.171459	0.163459	0.175991	0.169651	0.129454	0.139199	0.118996	0.115554	0.090465	0.114	0.167477	0.180247	0.203534	0.249417	0.250711	0.242449	0.213318	0.211657	0.188147	0.191761	0.130264	0.184471	0.274156	0.27658	0.300802	0.351315	0.330475	0.342143	0.280183	0.256743	0.244647	0.234927	0.157367	0.219044	0.320386	0.307685	0.37026	0.421775	0.382352	0.430683	0.341594	0.317742	0.307342	0.282433	0.205938	0.273593	0.403303	0.3632	0.47566	0.517021	0.470969	0.531792	0.400108	0.404411	0.368074	0.322562	0.260468	0.334316	0.437756	0.472137	0.565692	0.563716	0.609526	0.601218	0.471423	0.49659	0.410431	0.388764	0.29823	0.378867	0.496689	0.528557	0.610766	0.670587	0.700779	0.662927	0.568146	0.567891	0.450209	0.476098	0.332992	0.438636	0.602054	0.610044	0.658341	0.772467	0.757254	0.715289	0.600519	0.571522	0.499861	0.500347	0.333154	0.460198	0.668091	0.657365	0.703938	0.822512	0.770903	0.78703	0.634021	0.57814	0.546583	0.51798	0.343256	0.479395	0.680219	0.599361	0.765365	0.813444	0.718976	0.798306	0.596418	0.598715	0.535061	0.452055	0.347478	0.426234	0.584559	0.568792	0.705142	0.731658	0.713913	0.747926	0.519034	0.56785	0.495956	0.427595	0.337894	0.41586	0.543286	0.582708	0.700159	0.702778	0.76055	0.739081	0.565067	0.577811	0.46604	0.432944	0.324786	0.405987	0.544749	0.58411	0.655303	0.701395	0.714122	0.665232	0.562787	0.558903	0.439338	0.464211	0.324804	0.405732	0.597882	0.580672	0.627849	0.741399	0.691473	0.704254	0.573103	0.526906	0.497723	0.470402	0.310356	0.425628	0.61567	0.576101	0.682155	0.765957	0.679646	0.755233	0.585336	0.534371	0.505476	0.456735	0.331407	0.435074	0.628608	0.558699	0.72755	0.783712	0.698362	0.777891	0.575727	0.576182	0.521348	0.449562	0.357193	0.447121	0.619221	0.604345	0.751111	0.775045	0.757481	0.805557	0.567794	0.623281	0.540585	0.466382	0.370725	0.470806	0.615326	0.658525	0.747203	0.806755	0.825024	0.769132	0.651787	0.650287	0.512649	0.533902	0.369775	0.485691	0.673503	0.689769	0.747336	0.884981	0.86605	0.808061	0.685347	0.655687	0.567175	0.562868	0.371456	0.512976	0.743081	0.729875	0.791627	0.938499	0.879414	0.898283	0.729293	0.66817	0.634516	0.60304	0.398725	0.549656	0.797305	0.748366	0.892822	1.011542	0.905808	1.01398	0.790383	0.725506	0.690087	0.627009	0.456149	0.610544	0.839334	0.824563	1.031996	1.072515	1.056065	1.13199	0.804395	0.89075	0.779598	0.67905	0.54523	0.690498	0.925778	1.003009	1.205925	1.204788	1.310792	1.298903	1.022216	1.092457	0.929622	0.901856	0.697972	0.879846	1.165812	1.257233	1.459281	1.589189	1.632001	1.540687	1.348314	1.334928	1.020898	0		183.104601
	Loss Curve	0	0.001271	0.001331	0.001428	0.001533	0.001648	0.001962	0.00233	0.002736	0.003171	0.003604	0.004062	0.004443	0.00483	0.005253	0.005784	0.006368	0.007019	0.009418	0.014113	0.018527	0.023951	0.029421	0.035374	0.041923	0.049625	0.057583	0.067217	0.078446	0.095427	0.114444	0.137353	0.161999	0.194432	0.233936	0.277192	0.306191	0.337055	0.346538	0.35498	0.362866	0.378955	0.384607	0.390047	0.357625	0.328109	0.300411	0.269005	0.251445	0.234725	0.208344	0.186185	0.165986	0.146674	0.133247	0.120456	0.124752	0.127404	0.127304	0.129259	0.125006	0.12088	0.132152	0.139131	0.146337	0.154356	0.167129	0.180827	0.178864	0.169114	0.159824	0.149056	0.137	0.125778	0.120255	0.115702	0.111258	0.096106	0.075426	0.056347	0.042556	0.034572	0.028032	0.022975	0.020329	0.019505	0.019545	0.019661	0.019773	0.019899	0.020754	0.021653	0.022581	0.022524	0.022481	0.022456	0.022308	0.022155	0.022029	0.021913	0.021801	0.021711	0.021516	0.021354	0.02118	0.020924	0.020678	0.02045	0.020335	0.02021	0.020121	0.020144	0.020181	0.020237	0.020226	0.020254	0.020255	0.020167	0.020083	0.020006	0.019946	0.01988	0.019829	0.019817	0.019823	0.019819	0.019799	0.019804	0.019778	0.019682	0.019575	0.019485	0.019402	0.019313	0.019241	0.019211	0.019184	0.019163	0.019118	0.019085	0.019034	0.018917	0.018773	0.018664	0.018527	0.018381	0.018265	0.018166	0.018055	0.017967	0.017873	0.017793	0.017698	0.01754	0.017372	0.017238	0.017083	0.016914	0.016785	0.016687	0.016577	0.016496	0.016392	0.016319	0.01623	0.016091	0.015953	0.015842	0.015717	0.015582	0.015493	0.015397	0.01532	0.015265	0.015172	0.015123	0.015044	0.014931	0.014822	0.014719	0.014616	0.014501	0.014413	0.014329	0.014262	0.014201	0.014122	0.014082	0.014003	0.013897	0.013791	0.01369	0.013585	0.013473	0.013374	0.01329	0.013221	0.013145	0.013076	0.013029	0.012957	0.012869	0.012772	0.012687	0.012601	0.012507	0.012427	0.012368	0.012313	0.012262	0.012214	0.012172	0.012119	0.012048	0.011959	0.01189	0.011819	0.011733	0.011673	0.011631	0.011581	0.01155	0.011505	0.011476	0.011438	0.011361	0.011282	0.011218	0.011145	0.011062	0.011005	0.010958	0.010913	0.010888	0.010837	0.010813	0.010777	0.010698	0.010619	0.010549	0.010479	0.010399	0.010348	0.010299	0.010262	0.010241	0.010192	0.010173	0.010133	0.010057	0.009984	0.009914	0.009847	0.009772	0.009715	0.009667	0.009631	0.009599	0.009551	0.009531	0.009482	0.009408	0.009334	0.009263	0.009194	0.00912	0.009057	0.009012	0.008969	0.008931	0.008892	0.008859	0.008816	0.008751	0.008673	0.008612	0.008546	0.008474	0.008417	0.008379	0.008334	0.008303	0.008268	0.008239	0.008203	0.008141	0.008072	0.008019	0.007958	0.007889	0.00784	0.007806	0.007765	0.00774	0.007702	0.007679	0.007648	0.007585	0.00752	0.007469	0.007409	0.007341	0.007296	0.007256	0.007218	0.007197	0.007153	0.007133	0.007102	0.007038	0.006976	0.006921	0.006861	0.006795	0.006747	0.006702	0.00667	0.006641	0.006599	0.006584	0.006542	0.006482	0.006422	0.006364	0.006305	0.006241	0.006187	0.006145	0.006116	0.00608	0.006045	0.006027	0.005988	0.005935	0.005873	0.005824	0.005768	0.005706	0.005656	0.005619	0.005587	0.005562	0.005543	0.005548	0.005651	0.006684	0.008398		13.955473
